MunicipioId;CondicionId;Mes;Codigo;Descripcion
56;1;9;DQ; Suelos no aptos por profundidad efectiva, y con probabilidad alta (60 - 80 %) que presente condiciones de humedad adecuada para el cultivo de plátano
56;1;9;DZ;No apto  (zona urbana)
56;2;8;CN;Suelos aptos, y con probabilidad media (40 - 60 %) que presente deficiencias de humedad para el cultivo de plátano
56;2;8;CO;Suelos condicionados a manejo por textura, y con probabilidad media (40 - 60 %) que presente deficiencias de humedad para el cultivo de plátano
56;2;8;CP;Suelos condicionados a manejo por pendiente y profundidad, y con probabilidad media (40 - 60 %) que presente deficiencias de humedad para el cultivo de plátano
56;2;8;CY;No apto (cuerpos y corrientes de agua)
56;2;8;CQ; Suelos no aptos por profundidad efectiva, y con probabilidad media (40 - 60 %) que presente deficiencias de humedad para el cultivo de plátano
56;2;8;BL;Suelos aptos, y con probabilidad baja (20 - 40 %) que presente deficiencias de humedad para el cultivo de plátano
56;2;8;BN;Suelos aptos, y con probabilidad baja (20 - 40 %) que presente deficiencias de humedad para el cultivo de plátano
56;2;8;BM;Suelos condicionados a manejo por profundidad efectiva, y con probabilidad baja (20 - 40 %) que presente deficiencias de humedad para el cultivo de plátano
56;2;8;BO;Suelos condicionados a manejo por textura, y con probabilidad baja (20 - 40 %) que presente deficiencias de humedad para el cultivo de plátano
56;2;8;BP;Suelos condicionados a manejo por pendiente y profundidad, y con probabilidad baja (20 - 40 %) que presente deficiencias de humedad para el cultivo de plátano
56;2;8;BY;No apto (cuerpos y corrientes de agua)
56;2;8;BQ; Suelos no aptos por profundidad efectiva, y con probabilidad baja (20 - 40 %) que presente deficiencias de humedad para el cultivo de plátano
56;2;8;BZ;No apto  (zona urbana)
56;2;12;BL;Suelos aptos, y con probabilidad baja (20 - 40 %) que presente deficiencias de humedad para el cultivo de plátano
56;2;12;BN;Suelos aptos, y con probabilidad baja (20 - 40 %) que presente deficiencias de humedad para el cultivo de plátano
56;2;12;BM;Suelos condicionados a manejo por profundidad efectiva, y con probabilidad baja (20 - 40 %) que presente deficiencias de humedad para el cultivo de plátano
56;2;12;BO;Suelos condicionados a manejo por textura, y con probabilidad baja (20 - 40 %) que presente deficiencias de humedad para el cultivo de plátano
56;2;12;BP;Suelos condicionados a manejo por pendiente y profundidad, y con probabilidad baja (20 - 40 %) que presente deficiencias de humedad para el cultivo de plátano
56;2;12;BY;No apto (cuerpos y corrientes de agua)
56;2;12;BQ; Suelos no aptos por profundidad efectiva, y con probabilidad baja (20 - 40 %) que presente deficiencias de humedad para el cultivo de plátano
56;2;12;BZ;No apto  (zona urbana)
56;2;12;CL;Suelos aptos, y con probabilidad media (40 - 60 %) que presente deficiencias de humedad para el cultivo de plátano
56;2;12;CN;Suelos aptos, y con probabilidad media (40 - 60 %) que presente deficiencias de humedad para el cultivo de plátano
56;2;12;CM;Suelos condicionados a manejo por profundidad efectiva, y con probabilidad media (40 - 60 %) que presente deficiencias de humedad para el cultivo de plátano
56;2;12;CO;Suelos condicionados a manejo por textura, y con probabilidad media (40 - 60 %) que presente deficiencias de humedad para el cultivo de plátano
56;2;12;CP;Suelos condicionados a manejo por pendiente y profundidad, y con probabilidad media (40 - 60 %) que presente deficiencias de humedad para el cultivo de plátano
56;2;12;CY;No apto (cuerpos y corrientes de agua)
56;2;12;CQ; Suelos no aptos por profundidad efectiva, y con probabilidad media (40 - 60 %) que presente deficiencias de humedad para el cultivo de plátano
56;2;1;CL;Suelos aptos, y con probabilidad media (40 - 60 %) que presente deficiencias de humedad para el cultivo de plátano
56;2;1;CN;Suelos aptos, y con probabilidad media (40 - 60 %) que presente deficiencias de humedad para el cultivo de plátano
56;2;1;CM;Suelos condicionados a manejo por profundidad efectiva, y con probabilidad media (40 - 60 %) que presente deficiencias de humedad para el cultivo de plátano
56;2;1;CO;Suelos condicionados a manejo por textura, y con probabilidad media (40 - 60 %) que presente deficiencias de humedad para el cultivo de plátano
