MunicipioId;CondicionId;Mes;Codigo;Descripcion
21;1;5;CL;Suelos no aptos por profundidad efectiva muy superficial, y con probabilidad media (40 - 60 %) que presente condiciones de humedad adecuada para el cultivo de aguacate
21;1;5;CN;Suelos no aptos por profundidad efectiva muy superficial, y con probabilidad media (40 - 60 %) que presente condiciones de humedad adecuada para el cultivo de aguacate
21;1;5;CO;Suelos no aptos por acidez extrema y alto contenido de aluminio, y con probabilidad media (40 - 60 %) que presente condiciones de humedad adecuada para el cultivo de aguacate
21;1;5;CP;Suelos no aptos por profundidad efectiva muy superficial, y con probabilidad media (40 - 60 %) que presente condiciones de humedad adecuada para el cultivo de aguacate
21;1;5;CQ;Suelos no aptos por profundidad efectiva muy superficial, y con probabilidad media (40 - 60 %) que presente condiciones de humedad adecuada para el cultivo de aguacate
21;1;5;DL;Suelos no aptos por profundidad efectiva muy superficial, y con alta probabilidad (60 - 80 %) que presente condiciones de humedad adecuada para el cultivo de aguacate
21;1;5;DM;Suelos no aptos por acidez extrema y profundidad efectiva muy superficial, y con alta probabilidad (60 - 80 %) que presente condiciones de humedad adecuada para el cultivo de aguacate
21;1;5;DN;Suelos no aptos por profundidad efectiva muy superficial, y con alta probabilidad (60 - 80 %) que presente condiciones de humedad adecuada para el cultivo de aguacate
21;1;5;DO;Suelos no aptos por acidez extrema y alto contenido de aluminio, y con alta probabilidad (60 - 80 %) que presente condiciones de humedad adecuada para el cultivo de aguacate
21;1;5;DQ;Suelos no aptos por profundidad efectiva muy superficial, y con alta probabilidad (60 - 80 %) que presente condiciones de humedad adecuada para el cultivo de aguacate
21;1;5;DZ;No Apto (Zona Urbana)
21;1;6;BQ;Suelos no aptos por profundidad efectiva muy superficial, y con baja probabilidad (20 - 40 %) que presente condiciones de humedad adecuada para el cultivo de aguacate
21;1;6;CL;Suelos no aptos por profundidad efectiva muy superficial, y con probabilidad media (40 - 60 %) que presente condiciones de humedad adecuada para el cultivo de aguacate
21;1;6;CN;Suelos no aptos por profundidad efectiva muy superficial, y con probabilidad media (40 - 60 %) que presente condiciones de humedad adecuada para el cultivo de aguacate
21;1;6;CO;Suelos no aptos por acidez extrema y alto contenido de aluminio, y con probabilidad media (40 - 60 %) que presente condiciones de humedad adecuada para el cultivo de aguacate
21;1;6;CP;Suelos no aptos por profundidad efectiva muy superficial, y con probabilidad media (40 - 60 %) que presente condiciones de humedad adecuada para el cultivo de aguacate
21;1;6;CQ;Suelos no aptos por profundidad efectiva muy superficial, y con probabilidad media (40 - 60 %) que presente condiciones de humedad adecuada para el cultivo de aguacate
21;1;6;DL;Suelos no aptos por profundidad efectiva muy superficial, y con alta probabilidad (60 - 80 %) que presente condiciones de humedad adecuada para el cultivo de aguacate
21;1;6;DM;Suelos no aptos por acidez extrema y profundidad efectiva muy superficial, y con alta probabilidad (60 - 80 %) que presente condiciones de humedad adecuada para el cultivo de aguacate
21;1;6;DN;Suelos no aptos por profundidad efectiva muy superficial, y con alta probabilidad (60 - 80 %) que presente condiciones de humedad adecuada para el cultivo de aguacate
21;1;6;DO;Suelos no aptos por acidez extrema y alto contenido de aluminio, y con alta probabilidad (60 - 80 %) que presente condiciones de humedad adecuada para el cultivo de aguacate
21;1;6;DQ;Suelos no aptos por profundidad efectiva muy superficial, y con alta probabilidad (60 - 80 %) que presente condiciones de humedad adecuada para el cultivo de aguacate
21;1;6;DZ;No Apto (Zona Urbana)
21;1;7;CL;Suelos no aptos por profundidad efectiva muy superficial, y con probabilidad media (40 - 60 %) que presente condiciones de humedad adecuada para el cultivo de aguacate
21;1;7;CN;Suelos no aptos por profundidad efectiva muy superficial, y con probabilidad media (40 - 60 %) que presente condiciones de humedad adecuada para el cultivo de aguacate
21;1;7;CO;Suelos no aptos por acidez extrema y alto contenido de aluminio, y con probabilidad media (40 - 60 %) que presente condiciones de humedad adecuada para el cultivo de aguacate
21;1;7;CP;Suelos no aptos por profundidad efectiva muy superficial, y con probabilidad media (40 - 60 %) que presente condiciones de humedad adecuada para el cultivo de aguacate
21;1;7;CQ;Suelos no aptos por profundidad efectiva muy superficial, y con probabilidad media (40 - 60 %) que presente condiciones de humedad adecuada para el cultivo de aguacate
21;1;7;DL;Suelos no aptos por profundidad efectiva muy superficial, y con alta probabilidad (60 - 80 %) que presente condiciones de humedad adecuada para el cultivo de aguacate
21;1;7;DM;Suelos no aptos por acidez extrema y profundidad efectiva muy superficial, y con alta probabilidad (60 - 80 %) que presente condiciones de humedad adecuada para el cultivo de aguacate
