MunicipioId;CondicionId;Mes;Codigo;Descripcion
22;1;9;BP;Suelos no aptos por altitudes inferiores a 1.500 msnm o superiores a 2.400 msnm, y con baja probabilidad (20 - 40 %) que presente condiciones de humedad adecuada para el cultivo de mora
22;1;9;BZ;No apto (zona urbana)
22;1;10;BL;Suelos condicionados a prácticas de manejo por acidez y aluminio, y con baja probabilidad (20 - 40 %) que presente condiciones de humedad adecuada para el cultivo de mora
22;1;10;BM;Suelos condicionados a prácticas de manejo por pendiente, acidez y aluminio, y con baja probabilidad (20 - 40 %) que presente condiciones de humedad adecuada para el cultivo de mora
22;1;10;BN;Suelos condicionados a prácticas de manejo por acidez, y con baja probabilidad (20 - 40 %) que presente condiciones de humedad adecuada para el cultivo de mora
22;1;10;BO;Suelos condicionados a prácticas de manejo por pendiente y texturas, y con baja probabilidad (20 - 40 %) que presente condiciones de humedad adecuada para el cultivo de mora
22;1;10;BP;Suelos no aptos por altitudes inferiores a 1.500 msnm o superiores a 2.400 msnm, y con baja probabilidad (20 - 40 %) que presente condiciones de humedad adecuada para el cultivo de mora
22;1;10;BZ;No apto (zona urbana)
22;1;10;CP;Suelos no aptos por altitudes inferiores a 1.500 msnm o superiores a 2.400 msnm, y con probabilidad media (40 - 60 %) que presente condiciones de humedad adecuada para el cultivo de mora
22;1;10;CZ;No apto (zona urbana)
22;1;11;AM;Suelos condicionados a prácticas de manejo por pendiente, acidez y aluminio, y con muy baja probabilidad (0 - 20 %) que presente condiciones de humedad adecuada para el cultivo de mora
22;1;11;AN;Suelos condicionados a prácticas de manejo por acidez, y con muy baja probabilidad (0 - 20 %) que presente condiciones de humedad adecuada para el cultivo de mora
22;1;11;AP;Suelos no aptos por altitudes inferiores a 1.500 msnm o superiores a 2.400 msnm, y con muy baja probabilidad (0 - 20 %) que presente condiciones de humedad adecuada para el cultivo de mora
22;1;11;BL;Suelos condicionados a prácticas de manejo por acidez y aluminio, y con baja probabilidad (20 - 40 %) que presente condiciones de humedad adecuada para el cultivo de mora
22;1;11;BM;Suelos condicionados a prácticas de manejo por pendiente, acidez y aluminio, y con baja probabilidad (20 - 40 %) que presente condiciones de humedad adecuada para el cultivo de mora
22;1;11;BN;Suelos condicionados a prácticas de manejo por acidez, y con baja probabilidad (20 - 40 %) que presente condiciones de humedad adecuada para el cultivo de mora
22;1;11;BO;Suelos condicionados a prácticas de manejo por pendiente y texturas, y con baja probabilidad (20 - 40 %) que presente condiciones de humedad adecuada para el cultivo de mora
22;1;11;BP;Suelos no aptos por altitudes inferiores a 1.500 msnm o superiores a 2.400 msnm, y con baja probabilidad (20 - 40 %) que presente condiciones de humedad adecuada para el cultivo de mora
22;1;11;BZ;No apto (zona urbana)
22;1;12;CL;Suelos condicionados a prácticas de manejo por acidez y aluminio, y con probabilidad media (40 - 60 %) que presente condiciones de humedad adecuada para el cultivo de mora
22;1;12;CM;Suelos condicionados a prácticas de manejo por pendiente, acidez y aluminio, y con probabilidad media (40 - 60 %) que presente condiciones de humedad adecuada para el cultivo de mora
22;1;12;CN;Suelos condicionados a prácticas de manejo por acidez, y con probabilidad media (40 - 60 %) que presente condiciones de humedad adecuada para el cultivo de mora
22;1;12;CP;Suelos no aptos por altitudes inferiores a 1.500 msnm o superiores a 2.400 msnm, y con probabilidad media (40 - 60 %) que presente condiciones de humedad adecuada para el cultivo de mora
22;1;12;DL;Suelos condicionados a prácticas de manejo por acidez y aluminio, y con alta probabilidad (60 - 80 %) que presente condiciones de humedad adecuada para el cultivo de mora
22;1;12;DM;Suelos condicionados a prácticas de manejo por pendiente, acidez y aluminio, y con alta probabilidad (60 - 80 %) que presente condiciones de humedad adecuada para el cultivo de mora
22;1;12;DN;Suelos condicionados a prácticas de manejo por acidez, y con alta probabilidad (60 - 80 %) que presente condiciones de humedad adecuada para el cultivo de mora
22;1;12;DO;Suelos condicionados a prácticas de manejo por pendiente y texturas, y con alta probabilidad (60 - 80 %) que presente condiciones de humedad adecuada para el cultivo de mora
22;1;12;DP;Suelos no aptos por altitudes inferiores a 1.500 msnm o superiores a 2.400 msnm, y con alta probabilidad (60 - 80 %) que presente condiciones de humedad adecuada para el cultivo de mora
22;1;12;DZ;No apto (zona urbana)
22;2;1;BN;Suelos condicionados a prácticas de manejo por acidez, y con baja probabilidad (20 - 40 %) que presente condiciones de déficit para el cultivo de mora
22;2;1;BP;Suelos no aptos por altitudes inferiores a 1.500 msnm o superiores a 2.400 msnm, y con baja probabilidad (20 - 40 %) que presente condiciones de déficit para el cultivo de mora
22;2;1;BZ;No apto (zona urbana)
22;2;1;CL;Suelos condicionados a prácticas de manejo por acidez y aluminio, y con probabilidad media (40 - 60 %) que presente condiciones de déficit para el cultivo de mora
22;2;1;CM;Suelos condicionados a prácticas de manejo por pendiente, acidez y aluminio, y con probabilidad media (40 - 60 %) que presente condiciones de déficit para el cultivo de mora
22;2;1;CN;Suelos condicionados a prácticas de manejo por acidez, y con probabilidad media (40 - 60 %) que presente condiciones de déficit para el cultivo de mora
22;2;1;CO;Suelos condicionados a prácticas de manejo por pendiente y texturas, y con probabilidad media (40 - 60 %) que presente condiciones de déficit para el cultivo de mora
22;2;1;CP;Suelos no aptos por altitudes inferiores a 1.500 msnm o superiores a 2.400 msnm, y con probabilidad media (40 - 60 %) que presente condiciones de déficit para el cultivo de mora
22;2;2;BP;Suelos no aptos por altitudes inferiores a 1.500 msnm o superiores a 2.400 msnm, y con baja probabilidad (20 - 40 %) que presente condiciones de déficit para el cultivo de mora
22;2;2;BZ;No apto (zona urbana)
22;2;2;CL;Suelos condicionados a prácticas de manejo por acidez y aluminio, y con probabilidad media (40 - 60 %) que presente condiciones de déficit para el cultivo de mora
22;2;2;CM;Suelos condicionados a prácticas de manejo por pendiente, acidez y aluminio, y con probabilidad media (40 - 60 %) que presente condiciones de déficit para el cultivo de mora
